Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
IDN,2022-04-01,2022-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2022,2022,%,5.200730,E,
IDN,2023-04-01,2023-04-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7004,April,2023,2023,%,4.596704,E,
IDN,2001-05-01,2001-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2001,2001,%,8.433929,E,
IDN,2002-05-01,2002-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2002,2002,%,10.629330,E,
IDN,2003-05-01,2003-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2003,2003,%,1.723337,E,
IDN,2004-05-01,2004-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2004,2004,%,6.896571,E,
IDN,2005-05-01,2005-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2005,2005,%,5.525940,E,
IDN,2006-05-01,2006-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2006,2006,%,16.560331,E,
IDN,2007-05-01,2007-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2007,2007,%,10.718369,E,
IDN,2008-05-01,2008-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2008,2008,%,18.187424,E,
IDN,2009-05-01,2009-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2009,2009,%,6.744518,E,
IDN,2010-05-01,2010-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2010,2010,%,6.661215,E,
IDN,2011-05-01,2011-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2011,2011,%,10.217367,E,
IDN,2012-05-01,2012-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2012,2012,%,6.867586,E,
IDN,2013-05-01,2013-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2013,2013,%,10.828741,E,
IDN,2014-05-01,2014-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2014,2014,%,7.231138,E,
IDN,2015-05-01,2015-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2015,2015,%,7.947703,E,
IDN,2016-05-01,2016-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2016,2016,%,7.729084,E,
IDN,2017-05-01,2017-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2017,2017,%,3.402367,E,
IDN,2018-05-01,2018-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2018,2018,%,4.434907,E,
IDN,2019-05-01,2019-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2019,2019,%,0.273973,E,
IDN,2020-05-01,2020-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2020,2020,%,6.216139,E,
IDN,2021-05-01,2021-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2021,2021,%,2.996255,E,
IDN,2022-05-01,2022-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2022,2022,%,5.636364,E,
IDN,2023-05-01,2023-05-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7005,May,2023,2023,%,4.302926,E,
IDN,2001-06-01,2001-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2001,2001,%,9.736917,E,
IDN,2002-06-01,2002-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2002,2002,%,8.823047,E,
IDN,2003-06-01,2003-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2003,2003,%,1.223802,E,
IDN,2004-06-01,2004-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2004,2004,%,8.750198,E,
IDN,2005-06-01,2005-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2005,2005,%,5.322398,E,
IDN,2006-06-01,2006-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2006,2006,%,16.994309,E,
IDN,2007-06-01,2007-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2007,2007,%,10.025953,E,
IDN,2008-06-01,2008-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2008,2008,%,19.352192,E,
IDN,2009-06-01,2009-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2009,2009,%,5.015460,E,
IDN,2010-06-01,2010-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2010,2010,%,10.271508,E,
IDN,2011-06-01,2011-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2011,2011,%,8.157811,E,
IDN,2012-06-01,2012-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2012,2012,%,7.185961,E,
IDN,2013-06-01,2013-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2013,2013,%,10.542075,E,
IDN,2014-06-01,2014-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2014,2014,%,6.891843,E,
IDN,2015-06-01,2015-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2015,2015,%,8.593817,E,
IDN,2016-06-01,2016-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2016,2016,%,7.764706,E,
IDN,2017-06-01,2017-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2017,2017,%,2.401747,E,
IDN,2018-06-01,2018-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2018,2018,%,4.690832,E,
IDN,2019-06-01,2019-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2019,2019,%,0.000000,E,
IDN,2020-06-01,2020-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2020,2020,%,6.061389,E,
IDN,2021-06-01,2021-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2021,2021,%,1.863933,E,
IDN,2022-06-01,2022-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2022,2022,%,8.234218,E,
IDN,2023-06-01,2023-06-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7006,June,2023,2023,%,2.789518,E,
IDN,2001-07-01,2001-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2001,2001,%,9.330233,E,
IDN,2002-07-01,2002-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2002,2002,%,6.961521,E,
IDN,2003-07-01,2003-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2003,2003,%,0.612533,E,
IDN,2004-07-01,2004-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2004,2004,%,10.045680,E,
IDN,2005-07-01,2005-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2005,2005,%,6.984775,E,
IDN,2006-07-01,2006-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2006,2006,%,21.822885,E,
IDN,2007-07-01,2007-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2007,2007,%,4.934743,E,
IDN,2008-07-01,2008-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2008,2008,%,19.933251,E,
IDN,2009-07-01,2009-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2009,2009,%,4.292098,E,
IDN,2010-07-01,2010-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2010,2010,%,14.141324,E,
IDN,2011-07-01,2011-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2011,2011,%,5.206499,E,
IDN,2012-07-01,2012-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2012,2012,%,7.015903,E,
IDN,2013-07-01,2013-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2013,2013,%,14.777448,E,
IDN,2014-07-01,2014-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2014,2014,%,3.216626,E,
IDN,2015-07-01,2015-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2015,2015,%,8.697468,E,
IDN,2016-07-01,2016-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2016,2016,%,6.764028,E,
IDN,2017-07-01,2017-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2017,2017,%,1.511879,E,
IDN,2018-07-01,2018-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2018,2018,%,5.390071,E,
IDN,2019-07-01,2019-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2019,2019,%,-0.672948,E,
IDN,2020-07-01,2020-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2020,2020,%,5.056659,E,
IDN,2021-07-01,2021-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2021,2021,%,2.723005,E,
IDN,2022-07-01,2022-07-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7007,July,2022,2022,%,9.323583,E,
IDN,2001-08-01,2001-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2001,2001,%,8.815472,E,
IDN,2002-08-01,2002-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2002,2002,%,8.973499,E,
IDN,2003-08-01,2003-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2003,2003,%,1.015855,E,
IDN,2004-08-01,2004-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2004,2004,%,7.816555,E,
IDN,2005-08-01,2005-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2005,2005,%,9.482748,E,
IDN,2006-08-01,2006-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2006,2006,%,15.205882,E,
IDN,2007-08-01,2007-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2007,2007,%,11.663864,E,
IDN,2008-08-01,2008-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2008,2008,%,20.108378,E,
IDN,2009-08-01,2009-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2009,2009,%,4.661655,E,
IDN,2010-08-01,2010-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2010,2010,%,13.210402,E,
IDN,2011-08-01,2011-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2011,2011,%,5.837980,E,
IDN,2012-08-01,2012-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2012,2012,%,7.447911,E,
IDN,2013-08-01,2013-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2013,2013,%,15.115568,E,
IDN,2014-08-01,2014-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2014,2014,%,1.778325,E,
IDN,2015-08-01,2015-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2015,2015,%,9.224109,E,
IDN,2016-08-01,2016-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2016,2016,%,5.182927,E,
IDN,2017-08-01,2017-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2017,2017,%,1.521739,E,
IDN,2018-08-01,2018-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2018,2018,%,4.853676,E,
IDN,2019-08-01,2019-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2019,2019,%,0.748809,E,
IDN,2020-08-01,2020-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2020,2020,%,3.887319,E,
IDN,2021-08-01,2021-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2021,2021,%,3.314394,E,
IDN,2022-08-01,2022-08-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7008,August,2022,2022,%,7.699358,E,
IDN,2001-09-01,2001-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2001,2001,%,10.658166,E,
IDN,2002-09-01,2002-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2002,2002,%,10.121674,E,
IDN,2003-09-01,2003-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2003,2003,%,0.306889,E,
IDN,2004-09-01,2004-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2004,2004,%,6.715630,E,
IDN,2005-09-01,2005-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2005,2005,%,15.639319,E,
IDN,2006-09-01,2006-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2006,2006,%,11.317717,E,
IDN,2007-09-01,2007-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2007,2007,%,12.984420,E,
IDN,2008-09-01,2008-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2008,2008,%,20.214860,E,
IDN,2009-09-01,2009-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2009,2009,%,5.206197,E,
IDN,2010-09-01,2010-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2010,2010,%,11.019317,E,
IDN,2011-09-01,2011-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2011,2011,%,5.271661,E,
IDN,2012-09-01,2012-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2012,2012,%,6.554598,E,
IDN,2013-09-01,2013-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2013,2013,%,12.879995,E,
IDN,2014-09-01,2014-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2014,2014,%,4.587476,E,
IDN,2015-09-01,2015-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2015,2015,%,8.238826,E,
IDN,2016-09-01,2016-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2016,2016,%,6.240370,E,
IDN,2017-09-01,2017-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2017,2017,%,1.015228,E,
IDN,2018-09-01,2018-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2018,2018,%,3.732950,E,
IDN,2019-09-01,2019-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2019,2019,%,2.698962,E,
IDN,2020-09-01,2020-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2020,2020,%,3.214847,E,
IDN,2021-09-01,2021-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2021,2021,%,3.231939,E,
IDN,2022-09-01,2022-09-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7009,September,2022,2022,%,7.826888,E,
IDN,2001-10-01,2001-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2001,2001,%,11.676921,E,
IDN,2002-10-01,2002-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2002,2002,%,9.403730,E,
IDN,2003-10-01,2003-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2003,2003,%,1.633573,E,
IDN,2004-10-01,2004-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2004,2004,%,6.204004,E,
IDN,2005-10-01,2005-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2005,2005,%,17.977352,E,
IDN,2006-10-01,2006-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2006,2006,%,9.998812,E,
IDN,2007-10-01,2007-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2007,2007,%,12.643043,E,
IDN,2008-10-01,2008-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2008,2008,%,18.848573,E,
IDN,2009-10-01,2009-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2009,2009,%,4.762687,E,
IDN,2010-10-01,2010-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2010,2010,%,9.768422,E,
IDN,2011-10-01,2011-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2011,2011,%,5.805305,E,
IDN,2012-10-01,2012-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2012,2012,%,6.470392,E,
IDN,2013-10-01,2013-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2013,2013,%,12.996529,E,
IDN,2014-10-01,2014-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2014,2014,%,5.188555,E,
IDN,2015-10-01,2015-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2015,2015,%,6.887373,E,
IDN,2016-10-01,2016-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2016,2016,%,7.081712,E,
IDN,2017-10-01,2017-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,0.799419,E,
IDN,2018-10-01,2018-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,4.397981,E,
IDN,2019-10-01,2019-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,2.969613,E,
IDN,2020-10-01,2020-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,3.023227,E,
IDN,2021-10-01,2021-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,3.033175,E,
IDN,2022-10-01,2022-10-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,6.715731,E,
IDN,2001-11-01,2001-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,14.402920,E,
IDN,2002-11-01,2002-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,9.689230,E,
IDN,2003-11-01,2003-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,-0.871712,E,
IDN,2004-11-01,2004-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,5.965124,E,
IDN,2005-11-01,2005-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,18.215753,E,
IDN,2006-11-01,2006-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,8.049618,E,
IDN,2007-11-01,2007-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,11.954519,E,
IDN,2008-11-01,2008-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,18.009477,E,
IDN,2009-11-01,2009-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,4.597985,E,
IDN,2010-11-01,2010-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,12.333492,E,
IDN,2011-11-01,2011-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,4.861882,E,
IDN,2012-11-01,2012-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,5.707432,E,
IDN,2013-11-01,2013-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,12.601375,E,
IDN,2014-11-01,2014-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,7.965535,E,
IDN,2015-11-01,2015-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,4.967427,E,
IDN,2016-11-01,2016-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,8.533747,E,
IDN,2017-11-01,2017-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,-0.500357,E,
IDN,2018-11-01,2018-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,4.238506,E,
IDN,2019-11-01,2019-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,3.032391,E,
IDN,2020-11-01,2020-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,3.624100,E,
IDN,2021-11-01,2021-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,3.007519,E,
IDN,2022-11-01,2022-11-30,101,'360,Indonesia,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,5.839416,E,
IDN,2001-12-01,2001-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,12.040267,E,
IDN,2002-12-01,2002-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,9.058519,E,
IDN,2003-12-01,2003-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,-1.235256,E,
IDN,2004-12-01,2004-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,6.426089,E,
IDN,2005-12-01,2005-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,13.899786,E,
IDN,2006-12-01,2006-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,12.938792,E,
IDN,2007-12-01,2007-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,11.256969,E,
IDN,2008-12-01,2008-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,15.809335,E,
IDN,2009-12-01,2009-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,3.879373,E,
IDN,2010-12-01,2010-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,15.636287,E,
IDN,2011-12-01,2011-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,3.643403,E,
IDN,2012-12-01,2012-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,5.682099,E,
IDN,2013-12-01,2013-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,11.713770,E,
IDN,2014-12-01,2014-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,10.572226,E,
IDN,2015-12-01,2015-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,4.922689,E,
IDN,2016-12-01,2016-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,5.714286,E,
IDN,2017-12-01,2017-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,-1.351351,E,
IDN,2018-12-01,2018-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,6.128335,E,
IDN,2019-12-01,2019-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,1.834239,E,
IDN,2020-12-01,2020-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,4.901683,E,
IDN,2021-12-01,2021-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,3.055556,E,
IDN,2022-12-01,2022-12-31,101,'360,Indonesia,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,5.840072,E,
